ApplNo	ProductNo	Form	Strength	ReferenceDrug	DrugName	ActiveIngredient	ReferenceStandard
085003	001	TABLET;ORAL	200MG	0	AMINOPHYLLINE	AMINOPHYLLINE	0
085004	001	TABLET;ORAL	25MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085005	001	TABLET;ORAL	50MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085007	001	TABLET;ORAL	2.5MG	0	FEMOGEN	ESTROGENS, ESTERIFIED	0
085008	001	TABLET;ORAL	1.25MG	0	FEMOGEN	ESTROGENS, ESTERIFIED	0
085009	001	CAPSULE;ORAL	10MG	0	LYGEN	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085010	001	INJECTABLE;INJECTION	0.05MG/ML;2%	0	ARESTOCAINE HYDROCHLORIDE W/ LEVONORDEFRIN	LEVONORDEFRIN; MEPIVACAINE HYDROCHLORIDE	0
085014	001	CAPSULE;ORAL	5MG	0	CHLORDIAZEPOXIDE HYDROCHLORIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085017	001	TAMPON;VAGINAL	5MG	0	GENAPAX	GENTIAN VIOLET	0
085022	001	TABLET;ORAL	100MG	1	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085027	001	OINTMENT;TOPICAL	2.5%	0	HYDROCORTISONE	HYDROCORTISONE	0
085031	001	TABLET;ORAL	25MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
085031	002	TABLET;ORAL	10MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
085031	003	TABLET;ORAL	50MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
085031	004	TABLET;ORAL	75MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
085032	001	TABLET;ORAL	50MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	
085034	001	TABLET;ORAL	35MG	0	ALPHAZINE	PHENDIMETRAZINE TARTRATE	0
085035	001	TABLET;ORAL	0.025MG;2.5MG	0	DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATE	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE	0
085037	001	INJECTABLE;INJECTION	1%	0	LIDOCAINE HYDROCHLORIDE	LIDOCAINE HYDROCHLORIDE	0
085037	002	INJECTABLE;INJECTION	2%	0	LIDOCAINE HYDROCHLORIDE	LIDOCAINE HYDROCHLORIDE	0
085038	001	TABLET;ORAL	200MG	0	QUINIDINE SULFATE	QUINIDINE SULFATE	0
085055	001	TABLET;ORAL	300MG;7.5MG	0	TYLENOL W/ CODEINE NO. 1	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085055	002	TABLET;ORAL	300MG;15MG	1	TYLENOL W/ CODEINE NO. 2	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085055	003	TABLET;ORAL	300MG;30MG	1	TYLENOL W/ CODEINE NO. 3	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085055	004	TABLET;ORAL	300MG;60MG	1	TYLENOL W/ CODEINE NO. 4	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085056	001	TABLET;ORAL	325MG;7.5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	TYLENOL W/ CODEINE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085056	002	TABLET;ORAL	325MG;15MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	TYLENOL W/ CODEINE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085056	003	TABLET;ORAL	325MG;30MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	TYLENOL W/ CODEINE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085056	004	TABLET;ORAL	325MG;60MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	TYLENOL W/ CODEINE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085061	001	TABLET;ORAL	1MG	0	FOLIC ACID	FOLIC ACID	0
085068	001	TABLET;ORAL	200MG	0	QUINIDINE SULFATE	QUINIDINE SULFATE	0
085070	001	TABLET;ORAL	20MG	0	HYDROCORTISONE	HYDROCORTISONE	0
085082	001	CAPSULE;ORAL	10MG	0	DICYCLOMINE HYDROCHLORIDE	DICYCLOMINE HYDROCHLORIDE	0
085083	001	CAPSULE;ORAL	50MG	0	DIPHENHYDRAMINE HYDROCHLORIDE	DIPHENHYDRAMINE HYDROCHLORIDE	0
085084	002	TABLET;ORAL	5MG	0	PREDNISONE	PREDNISONE	0
085085	002	TABLET;ORAL	5MG	0	PREDNISOLONE	PREDNISOLONE	0
085086	001	CAPSULE;ORAL	5MG	0	CHLORDIAZACHEL	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085087	001	CAPSULE;ORAL	25MG	0	CHLORDIAZACHEL	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085091	001	TABLET;ORAL	100MG	0	ISONIAZID	ISONIAZID	0
085094	001	TABLET;ORAL	2.5MG	0	TRIPROLIDINE HYDROCHLORIDE	TRIPROLIDINE HYDROCHLORIDE	0
085098	001	TABLET;ORAL	100MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085103	001	CAPSULE;ORAL	200MG	0	QUINIDINE SULFATE	QUINIDINE SULFATE	0
085104	001	TABLET;ORAL	4MG	0	CHLORPHENIRAMINE MALEATE	CHLORPHENIRAMINE MALEATE	0
085106	002	TABLET;ORAL	325MG;5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	PERCOCET	ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE	0
085107	001	CAPSULE;ORAL	5MG	0	LYGEN	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085108	001	CAPSULE;ORAL	25MG	0	LYGEN	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085113	001	CAPSULE;ORAL	10MG	0	CHLORDIAZEPOXIDE HYDROCHLORIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085119	001	CAPSULE;ORAL	10MG	0	CHLORDIAZEPOXIDE HYDROCHLORIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085120	001	CAPSULE;ORAL	25MG	0	CHLORDIAZEPOXIDE HYDROCHLORIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085123	001	TABLET;ORAL	750MG	0	METHOCARBAMOL	METHOCARBAMOL	0
085123	002	TABLET;ORAL	500MG	0	METHOCARBAMOL	METHOCARBAMOL	0
085125	001	TABLET;BUCCAL, SUBLINGUAL	10MG	0	METHYLTESTOSTERONE	METHYLTESTOSTERONE	0
085131	001	INJECTABLE;INJECTION	0.5%	0	LIDOCAINE HYDROCHLORIDE	LIDOCAINE HYDROCHLORIDE	0
085138	001	CAPSULE;ORAL	25MG	0	DIPHENHYDRAMINE HYDROCHLORIDE	DIPHENHYDRAMINE HYDROCHLORIDE	0
085140	002	TABLET;ORAL	200MG	0	QUINIDINE SULFATE	QUINIDINE SULFATE	0
085141	002	TABLET;ORAL	1MG	0	FOLIC ACID	FOLIC ACID	0
085151	001	TABLET;ORAL	20MG	0	PREDNISONE	PREDNISONE	0
085159	001	TABLET;ORAL	500MG	0	METHOCARBAMOL	METHOCARBAMOL	0
085161	001	TABLET;ORAL	20MG	0	PREDNISONE	PREDNISONE	0
085162	001	TABLET;ORAL	10MG	0	PREDNISONE	PREDNISONE	0
085163	001	CAPSULE;ORAL	5MG	0	CHLORDIAZEPOXIDE HYDROCHLORIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085164	001	CAPSULE;ORAL	25MG	0	CHLORDIAZEPOXIDE HYDROCHLORIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085169	001	ELIXIR;ORAL	80MG/15ML	0	THEOPHYLLINE	THEOPHYLLINE	0
085173	001	TABLET;ORAL	250MG	0	CHLOROTHIAZIDE	CHLOROTHIAZIDE	0
085180	001	TABLET;ORAL	500MG	0	METHOCARBAMOL	METHOCARBAMOL	0
085182	001	TABLET;ORAL	50MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085182	002	TABLET;ORAL	25MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085182	003	TABLET;ORAL	12.5MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085186	001	SOLUTION, ELIXIR;ORAL	80MG/15ML	1	ELIXOPHYLLIN	THEOPHYLLINE	0
085187	001	SYRUP;ORAL	80MG/15ML	0	SLO-PHYLLIN	THEOPHYLLINE	0
085188	001	TABLET;ORAL	50MG	0	TRIPELENNAMINE HYDROCHLORIDE	TRIPELENNAMINE HYDROCHLORIDE	0
085190	001	CAPSULE;ORAL	65MG	0	PROPOXYPHENE HYDROCHLORIDE	PROPOXYPHENE HYDROCHLORIDE	0
085192	001	TABLET;ORAL	750MG	0	METHOCARBAMOL	METHOCARBAMOL	0
085201	001	TABLET;ORAL	50MG	0	PROPYLTHIOURACIL	PROPYLTHIOURACIL	0
085202	001	TABLET;ORAL	100MG	0	SLO-PHYLLIN	THEOPHYLLINE	0
085204	001	TABLET;ORAL	200MG	0	SLO-PHYLLIN	THEOPHYLLINE	0
085217	001	TABLET;ORAL	325MG;30MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085218	002	TABLET;ORAL	300MG;30MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085219	001	TABLET;ORAL	50MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085223	001	TABLET;ORAL	20MG	0	DICYCLOMINE HYDROCHLORIDE	DICYCLOMINE HYDROCHLORIDE	0
085232	002	TABLET;ORAL	25MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085233	001	TABLET;ORAL	50MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085239	001	INJECTABLE;INJECTION	5MG/ML	0	ESTRONE	ESTRONE	0
085252	001	TABLET;ORAL	25MG	0	MECLIZINE HYDROCHLORIDE	MECLIZINE HYDROCHLORIDE	0
085253	001	TABLET;ORAL	12.5MG	0	MECLIZINE HYDROCHLORIDE	MECLIZINE HYDROCHLORIDE	0
085261	002	TABLET;ORAL	200MG	0	AMINOPHYLLINE	AMINOPHYLLINE	0
085261	004	TABLET;ORAL	100MG	0	AMINOPHYLLINE	AMINOPHYLLINE	0
085263	001	CAPSULE;ORAL	100MG	0	THEOPHYLLINE	THEOPHYLLINE	0
085263	002	CAPSULE;ORAL	200MG	0	THEOPHYLLINE	THEOPHYLLINE	0
085266	001	TABLET;ORAL	0.025MG;2.5MG	0	DI-ATRO	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE	0
085269	001	TABLET;ORAL	12.5MG	0	MECLIZINE HYDROCHLORIDE	MECLIZINE HYDROCHLORIDE	0
085272	001	TABLET;ORAL	35MG	1	BONTRIL PDM	PHENDIMETRAZINE TARTRATE	1
085282	001	LOTION;TOPICAL	0.5%	0	HYDROCORTISONE	HYDROCORTISONE	0
085282	002	LOTION;TOPICAL	1%	0	HYDROCORTISONE	HYDROCORTISONE	0
085284	001	TABLET;ORAL	100MG	0	AMINOPHYLLINE	AMINOPHYLLINE	0
085285	001	CAPSULE;ORAL	100MG	0	SECOBARBITAL SODIUM	SECOBARBITAL SODIUM	0
085288	001	TABLET;ORAL	300MG;30MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085289	001	TABLET;ORAL	200MG	0	AMINOPHYLLINE	AMINOPHYLLINE	0
085291	002	TABLET;ORAL	300MG;30MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085294	001	CAPSULE;ORAL	25MG	0	CHLORDIAZEPOXIDE HYDROCHLORIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085303	001	TABLET;ORAL	150MG	0	ENDEP	AMITRIPTYLINE HYDROCHLORIDE	0
085311	002	TABLET;ORAL	0.025MG;2.5MG	0	LONOX	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE	0
085318	001	TABLET;ORAL	35MG	0	CAM-METRAZINE	PHENDIMETRAZINE TARTRATE	0
085319	001	TABLET;ORAL	8MG	0	PHENTERMINE HYDROCHLORIDE	PHENTERMINE HYDROCHLORIDE	0
085320	001	TABLET;ORAL	35MG	0	CAM-METRAZINE	PHENDIMETRAZINE TARTRATE	0
085321	001	TABLET;ORAL	35MG	0	CAM-METRAZINE	PHENDIMETRAZINE TARTRATE	0
085323	001	TABLET;ORAL	25MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085328	001	TABLET, EXTENDED RELEASE;ORAL	100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	THEO-DUR	THEOPHYLLINE	0
085328	002	TABLET, EXTENDED RELEASE;ORAL	300MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	1	THEO-DUR	THEOPHYLLINE	0
085338	001	TABLET;ORAL	50MG;0.125MG	0	H.R.-50	HYDROCHLOROTHIAZIDE; RESERPINE	0
085347	001	TABLET;ORAL	100MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085362	003	INJECTABLE;INJECTION	1%	0	NOVOCAIN	PROCAINE HYDROCHLORIDE	0
085362	004	INJECTABLE;INJECTION	2%	0	NOVOCAIN	PROCAINE HYDROCHLORIDE	0
085363	001	TABLET;ORAL	325MG;45MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085364	001	TABLET;ORAL	325MG;15MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085365	001	TABLET;ORAL	300MG;60MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085368	001	CREAM;TOPICAL	1%;1%	0	PRAMOSONE	HYDROCORTISONE ACETATE; PRAMOXINE HYDROCHLORIDE	0
085372	001	TABLET;ORAL	0.025MG;2.5MG	0	DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATE	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE	0
085380	001	ELIXIR;ORAL	30MG/5ML	0	BUTISOL SODIUM	BUTABARBITAL SODIUM	0
085381	001	CAPSULE;ORAL	15MG	0	BUTICAPS	BUTABARBITAL SODIUM	0
085381	002	CAPSULE;ORAL	30MG	0	BUTICAPS	BUTABARBITAL SODIUM	0
085381	003	CAPSULE;ORAL	50MG	0	BUTICAPS	BUTABARBITAL SODIUM	0
085381	004	CAPSULE;ORAL	100MG	0	BUTICAPS	BUTABARBITAL SODIUM	0
085383	001	ELIXIR;ORAL	30MG/5ML	0	BUTABARBITAL SODIUM	BUTABARBITAL SODIUM	0
085385	001	SYRUP;ORAL	25MG/5ML	0	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	0
085388	001	SYRUP;ORAL	6.25MG/5ML	0	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	0
085401	001	TABLET;ORAL	0.25MG	0	RESERPINE	RESERPINE	0
085402	001	TABLET;ORAL	35MG	0	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	0
085415	001	TABLET;ORAL	5MG	0	PREDNISOLONE	PREDNISOLONE	0
085416	001	TABLET;ORAL	5MG	0	PREDNISOLONE	PREDNISOLONE	0
085418	001	TABLET;ORAL	15MG	0	SODIUM BUTABARBITAL	BUTABARBITAL SODIUM	0
085418	002	TABLET;ORAL	30MG	0	SODIUM BUTABARBITAL	BUTABARBITAL SODIUM	0
085420	001	TABLET;ORAL	50MG;0.125MG	0	HYDROCHLOROTHIAZIDE W/ RESERPINE	HYDROCHLOROTHIAZIDE; RESERPINE	0
085421	001	TABLET;ORAL	25MG;0.125MG	0	HYDROCHLOROTHIAZIDE W/ RESERPINE	HYDROCHLOROTHIAZIDE; RESERPINE	0
085432	001	TABLET;ORAL	30MG	0	SODIUM BUTABARBITAL	BUTABARBITAL SODIUM	0
085435	001	CAPSULE;ORAL	100MG PROMPT	0	PHENYTOIN SODIUM	PHENYTOIN SODIUM	0
085444	001	TABLET;ORAL	200MG	0	QUINIDINE SULFATE	QUINIDINE SULFATE	0
085454	001	TABLET;ORAL	500MG	0	DELAXIN	METHOCARBAMOL	0
085455	001	TABLET;ORAL	0.25MG	0	DEXAMETHASONE	DEXAMETHASONE	0
085456	001	TABLET;ORAL	1.5MG	0	DEXAMETHASONE	DEXAMETHASONE	0
085458	001	TABLET;ORAL	0.5MG	0	DEXAMETHASONE	DEXAMETHASONE	0
085461	001	CAPSULE;ORAL	5MG	1	LIBRIUM	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085466	001	ELIXIR;ORAL	2MG/5ML	0	BROMPHENIRAMINE MALEATE	BROMPHENIRAMINE MALEATE	0
085470	001	INJECTABLE;INJECTION	1MG/ML	0	DEPO-ESTRADIOL	ESTRADIOL CYPIONATE	0
085470	002	INJECTABLE;INJECTION	3MG/ML	0	DEPO-ESTRADIOL	ESTRADIOL CYPIONATE	0
085470	003	INJECTABLE;INJECTION	5MG/ML	0	DEPO-ESTRADIOL	ESTRADIOL CYPIONATE	1
085472	001	CAPSULE;ORAL	10MG	1	LIBRIUM	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085475	001	CAPSULE;ORAL	25MG	1	LIBRIUM	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085484	001	TABLET;ORAL	50MG	0	CHLORPROMAZINE HYDROCHLORIDE	CHLORPROMAZINE HYDROCHLORIDE	0
085492	001	SOLUTION/DROPS;OTIC	2%;1%	0	ACETIC ACID W/ HYDROCORTISONE	ACETIC ACID, GLACIAL; HYDROCORTISONE	0
085493	001	SOLUTION/DROPS;OTIC	2%	0	ACETIC ACID	ACETIC ACID, GLACIAL	0
085497	001	TABLET;ORAL	35MG	0	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	0
085499	001	INJECTABLE;INJECTION	2MEQ/ML	0	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE	0
085506	001	TABLET;ORAL	0.025MG;2.5MG	0	DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATE	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE	0
085507	001	CAPSULE;ORAL	35MG	0	STATOBEX	PHENDIMETRAZINE TARTRATE	0
085509	001	TABLET;ORAL	0.025MG;2.5MG	0	DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATE	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE	0
085511	001	TABLET;ORAL	35MG	0	CAM-METRAZINE	PHENDIMETRAZINE TARTRATE	0
085512	001	TABLET;ORAL	35MG	0	PHENAZINE-35	PHENDIMETRAZINE TARTRATE	0
085513	001	CAPSULE;ORAL	25MG	0	A-POXIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085517	001	CAPSULE;ORAL	5MG	0	A-POXIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085518	001	CAPSULE;ORAL	10MG	0	A-POXIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE	0
085523	001	TABLET;ORAL	25MG	0	MECLIZINE HYDROCHLORIDE	MECLIZINE HYDROCHLORIDE	0
085524	001	TABLET;ORAL	12.5MG	0	MECLIZINE HYDROCHLORIDE	MECLIZINE HYDROCHLORIDE	0
085525	001	TABLET;ORAL	35MG	0	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	0
085532	002	TABLET;ORAL	25MG	0	HYDRALAZINE HYDROCHLORIDE	HYDRALAZINE HYDROCHLORIDE	0
085533	002	TABLET;ORAL	50MG	0	HYDRALAZINE HYDROCHLORIDE	HYDRALAZINE HYDROCHLORIDE	0
085539	001	CREAM;TOPICAL	0.025%	0	FLUTEX	TRIAMCINOLONE ACETONIDE	0
085539	002	CREAM;TOPICAL	0.1%	0	FLUTEX	TRIAMCINOLONE ACETONIDE	0
085539	003	CREAM;TOPICAL	0.5%	0	FLUTEX	TRIAMCINOLONE ACETONIDE	0
085549	001	TABLET;ORAL	25MG;15MG;0.1MG	0	RESERPINE, HYDRALAZINE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE; RESERPINE	0
085550	001	TABLET;ORAL	30MG	0	BUTABARBITAL	BUTABARBITAL SODIUM	0
085551	001	INJECTABLE;INJECTION	25MG/ML	0	HYDROXYZINE HYDROCHLORIDE	HYDROXYZINE HYDROCHLORIDE	0
085551	002	INJECTABLE;INJECTION	50MG/ML	0	HYDROXYZINE	HYDROXYZINE HYDROCHLORIDE	0
085552	001	TABLET;ORAL	0.5MG;500MG	0	PROBEN-C	COLCHICINE; PROBENECID	0
085553	001	TABLET;ORAL	8MG	0	PHENTERMINE HYDROCHLORIDE	PHENTERMINE HYDROCHLORIDE	0
085555	001	SOLUTION/DROPS;OPHTHALMIC	1%	0	AK-PENTOLATE	CYCLOPENTOLATE HYDROCHLORIDE	0
085568	001	TABLET;ORAL	4MG	0	TRICHLORMETHIAZIDE	TRICHLORMETHIAZIDE	0
085569	001	TABLET;ORAL	250MG	0	CHLOROTHIAZIDE	CHLOROTHIAZIDE	0
085571	001	TABLET;ORAL	500MG	0	GLUTETHIMIDE	GLUTETHIMIDE	0
085588	001	TABLET;ORAL	35MG	0	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	0
085591	001	INJECTABLE;INJECTION	25MG/ML	0	CHLORPROMAZINE HYDROCHLORIDE	CHLORPROMAZINE HYDROCHLORIDE	0
085595	001	INJECTABLE;INJECTION	80MG/ML	0	METHYLPREDNISOLONE ACETATE	METHYLPREDNISOLONE ACETATE	0
085597	001	INJECTABLE;INJECTION	20MG/ML	0	METHYLPREDNISOLONE ACETATE	METHYLPREDNISOLONE ACETATE	0
085600	001	INJECTABLE;INJECTION	40MG/ML	0	METHYLPREDNISOLONE ACETATE	METHYLPREDNISOLONE ACETATE	0
085607	001	TABLET;ORAL	300MG;60MG	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE	0
085611	001	TABLET;ORAL	35MG	0	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	0
085612	001	TABLET;ORAL	35MG	0	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	0
085621	001	ELIXIR;ORAL	12.5MG/5ML	0	DIPHENHYDRAMINE HYDROCHLORIDE	DIPHENHYDRAMINE HYDROCHLORIDE	0
085627	001	TABLET;ORAL	25MG	0	AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	0
085628	001	TABLET;ORAL	500MG	0	SULFISOXAZOLE	SULFISOXAZOLE	0
085630	001	TABLET;ORAL	4MG	0	TRICHLOREX	TRICHLORMETHIAZIDE	0
085632	001	TABLET;ORAL	300MG	0	QUINIDINE SULFATE	QUINIDINE SULFATE	0
085633	001	CAPSULE;ORAL	35MG	0	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	0
085635	001	INJECTABLE;INJECTION	50MG/ML	0	DEPO-TESTOSTERONE	TESTOSTERONE CYPIONATE	0
085635	002	INJECTABLE;INJECTION	100MG/ML	1	DEPO-TESTOSTERONE	TESTOSTERONE CYPIONATE	1
085635	003	INJECTABLE;INJECTION	200MG/ML	1	DEPO-TESTOSTERONE	TESTOSTERONE CYPIONATE	1
085638	001	CAPSULE;ORAL	150MG;180MG;60MG	0	CODEINE, ASPIRIN, APAP FORMULA NO. 4	ACETAMINOPHEN; ASPIRIN; CODEINE PHOSPHATE	0
085639	001	CAPSULE;ORAL	150MG;180MG;30MG	1	CODEINE, ASPIRIN, APAP FORMULA NO. 3	ACETAMINOPHEN; ASPIRIN; CODEINE PHOSPHATE	0
085640	001	CAPSULE;ORAL	150MG;180MG;15MG	1	CODEINE, ASPIRIN, APAP FORMULA NO. 2	ACETAMINOPHEN; ASPIRIN; CODEINE PHOSPHATE	0
085659	001	TABLET;ORAL	0.025MG;2.5MG	0	DIPHENOXYLATE HYDROCHLORIDE AND ATROPINE SULFATE	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE	0
085671	001	TABLET;ORAL	8MG	0	PHENTERMINE HYDROCHLORIDE	PHENTERMINE HYDROCHLORIDE	0
085672	001	TABLET;ORAL	50MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085677	001	INJECTABLE;INJECTION	25MG/ML	0	CORTISONE ACETATE	CORTISONE ACETATE	0
085677	002	INJECTABLE;INJECTION	50MG/ML	0	CORTISONE ACETATE	CORTISONE ACETATE	0
085683	001	TABLET;ORAL	25MG	0	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	0
085684	001	TABLET;ORAL	25MG	0	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	0
085686	001	TABLET;ORAL	10MG	0	CURRETAB	MEDROXYPROGESTERONE ACETATE	0
085689	001	TABLET;ORAL	8MG	0	PHENTERMINE HYDROCHLORIDE	PHENTERMINE HYDROCHLORIDE	0
085691	001	OINTMENT;TOPICAL	0.025%	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
085691	002	OINTMENT;TOPICAL	0.5%	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
085691	003	OINTMENT;TOPICAL	0.1%	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	0
085692	001	CREAM;TOPICAL	0.025%	1	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	1
085692	002	CREAM;TOPICAL	0.5%	1	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	1
085692	003	CREAM;TOPICAL	0.1%	1	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	1
085694	001	CAPSULE;ORAL	35MG	0	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	0
085695	001	CAPSULE;ORAL	35MG	0	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	0
085698	001	TABLET;ORAL	35MG	0	DI-METREX	PHENDIMETRAZINE TARTRATE	0
085702	001	CAPSULE;ORAL	35MG	0	PHENDIMETRAZINE TARTRATE	PHENDIMETRAZINE TARTRATE	0
085719	001	TABLET;ORAL	600MG	0	MEPROBAMATE	MEPROBAMATE	0
085720	001	TABLET;ORAL	200MG	0	MEPROBAMATE	MEPROBAMATE	0
085721	001	TABLET;ORAL	400MG	0	MEPROBAMATE	MEPROBAMATE	0
085732	002	CAPSULE;ORAL	389MG;32.4MG;65MG	0	PROPOXYPHENE HYDROCHLORIDE W/ ASPIRIN AND CAFFEINE	ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE	0
085733	001	CREAM;TOPICAL	1%	0	HYDROCORTISONE	HYDROCORTISONE	0
