audit_id,year,application_number,application_kind,drug_brand,drug_generic,openfda_holder,payload_decision_date,payload_class_code,payload_class_description,payload_review_priority,tracked_in,tracked_row_id,tracked_table_date,tracked_table_class,tracked_table_priority,date_agreement,class_agreement,priority_agreement,matched_via,verdict,review_flag,source_url_drugsatfda,source_query_url
F1985-041,1985,NDA018509,NDA,BAROS,SODIUM BICARBONATE 460MG/GM; TARTARIC ACID 420MG/GM,MALLINCKRODT INC,1985-08-07,TYPE 1,Type 1 - New Molecular Entity,STANDARD,fda_decisions_master.csv,D1035,1985-08-07,(not asserted in master),Standard,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018509,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-042,1985,NDA019259,NDA,FLORONE E,DIFLORASONE DIACETATE 0.05%,PFIZER,1985-08-28,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019259,1985-08-28,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019259,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-043,1985,NDA019260,NDA,PSORCON,DIFLORASONE DIACETATE 0.05% **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,PFIZER,1985-08-28,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019260,1985-08-28,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019260,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-044,1985,NDA018738,NDA,EXELDERM,SULCONAZOLE NITRATE,JOURNEY,1985-08-30,TYPE 1,Type 1 - New Molecular Entity,STANDARD,fda_decisions_master.csv,D1037,1985-08-30,(not asserted in master),Standard,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018738,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-045,1985,NDA019071,NDA,UROCIT-K,POTASSIUM CITRATE,MISSION PHARMA,1985-08-30,TYPE 3,Type 3 - New Dosage Form,PRIORITY,fda_original_non_nme_decisions.csv,O-NDA019071,1985-08-30,TYPE 3,PRIORITY,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019071,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-046,1985,NDA019270,NDA,BETOPTIC,BETAXOLOL HYDROCHLORIDE,SANDOZ,1985-08-30,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,fda_decisions_master.csv,D1036,1985-08-30,(not asserted in master),Priority,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019270,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-047,1985,NDA017760,NDA,FML,FLUOROMETHOLONE 0.1%,ALLERGAN,1985-09-04,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA017760,1985-09-04,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=017760,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-048,1985,NDA019398,NDA,AMINOSYN-PF 7%,"ISOLEUCINE, LEUCINE, LYSINE ACETATE, METHIONINE, PHENYLALANINE, THREONINE, TRYPTOPHAN, VALINE, ALANINE, ARGININE, ASPARTIC ACID, GLUTAMIC ACID, GLYCINE, HISTIDINE, PROLINE, SERINE, TAURINE, AND TYROSINE",OTSUKA ICU MEDCL,1985-09-06,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019398,1985-09-06,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019398,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-049,1985,NDA019479,NDA,DEXTROSE 5% IN PLASTIC CONTAINER,DEXTROSE 5GM/100ML,HOSPIRA,1985-09-17,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019479,1985-09-17,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019479,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-050,1985,NDA019480,NDA,SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,SODIUM CHLORIDE 900MG/100ML,HOSPIRA,1985-09-17,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019480,1985-09-17,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019480,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-051,1985,NDA018332,NDA,INDOCIN,INDOMETHACIN,COSETTE,1985-10-10,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018332,1985-10-10,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018332,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-052,1985,NDA019368,NDA,MOCTANIN,MONOCTANOIN 100%,ETHITEK,1985-10-29,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,fda_decisions_master.csv,D1039,1985-10-29,(not asserted in master),Priority,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019368,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-053,1985,NDA018705,NDA,NITROLINGUAL,NITROGLYCERIN,POHL BOSKAMP,1985-10-31,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018705,1985-10-31,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018705,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-054,1985,NDA018830,NDA,TAMBOCOR,FLECAINIDE ACETATE 150MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,ALVOGEN,1985-10-31,TYPE 1,Type 1 - New Molecular Entity,STANDARD,fda_decisions_master.csv,D1040,1985-10-31,(not asserted in master),Priority,YES,NOT_ASSERTED_IN_TRACKING_TABLE,NO (Priority vs STANDARD),application_number,TRACKED_REVIEW,priority differs between sources: tracking 'Priority' vs payload 'STANDARD' (Compilation/curated designation vs Drugs@FDA submission field),https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018830,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-055,1985,NDA019434,NDA,TAGAMET HYDROCHLORIDE IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER,CIMETIDINE HYDROCHLORIDE EQ 6MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,GLAXOSMITHKLINE,1985-10-31,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019434,1985-10-31,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019434,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-056,1985,NDA019194,NDA,SYPRINE,TRIENTINE HYDROCHLORIDE,BAUSCH,1985-11-08,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,fda_decisions_master.csv,D1041,1985-11-08,(not asserted in master),Priority,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019194,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-057,1985,NDA050587,NDA,PRIMAXIN,IMIPENEM AND CILASTATIN SODIUM,MERCK,1985-11-26,TYPE 1/4,Type 1 - New Molecular Entity and Type 4 - New Combination,PRIORITY,fda_decisions_master.csv,D1043,1985-11-26,(not asserted in master),Priority,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050587,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-058,1985,NDA019478,NDA,ADALAT,NIFEDIPINE 20MG,BAYER PHARMS,1985-11-27,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019478,1985-11-27,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019478,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-059,1985,NDA019240,NDA,E-Z SCRUB 201,POVIDONE-IODINE 20%,BECTON DICKINSON,1985-11-29,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019240,1985-11-29,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019240,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-060,1985,NDA018887,NDA,INTAL,CROMOLYN SODIUM 0.8MG/INH,KING PHARMS LLC,1985-12-05,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018887,1985-12-05,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018887,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-061,1985,NDA020145,NDA,NITRO-DUR,NITROGLYCERIN,USPHARMA,1985-12-10,UNKNOWN,,UNKNOWN,fda_original_non_nme_decisions.csv,O-NDA020145,1985-12-10,UNKNOWN,UNKNOWN,YES,BOTH_NOT_STATED,BOTH_NOT_STATED,application_number,TRACKED_REVIEW,payload published no submission_class_code,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=020145,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-062,1985,NDA019421,NDA,EXIDINE,CHLORHEXIDINE GLUCONATE 2.5%,XTTRIUM,1985-12-17,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019421,1985-12-17,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019421,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-063,1985,NDA019422,NDA,DYNA-HEX 2,CHLORHEXIDINE GLUCONATE,XTTRIUM,1985-12-17,TYPE 3,Type 3 - New Dosage Form,STANDARD,fda_original_non_nme_decisions.csv,O-NDA019422,1985-12-17,TYPE 3,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019422,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-064,1985,NDA019219,NDA,BETAGAN,LEVOBUNOLOL HYDROCHLORIDE 0.5%,ALLERGAN,1985-12-19,TYPE 1,Type 1 - New Molecular Entity,STANDARD,fda_decisions_master.csv,D1044,1985-12-19,(not asserted in master),Standard,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019219,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-065,1985,NDA018654,NDA,VERSED,MIDAZOLAM HYDROCHLORIDE EQ 5MG BASE/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,HLR,1985-12-20,TYPE 1,Type 1 - New Molecular Entity,STANDARD,fda_decisions_master.csv,D1045,1985-12-20,(not asserted in master),Standard,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018654,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-066,1985,NDA018810,NDA,THERMAZENE,SILVER SULFADIAZINE,THEPHARMANETWORK LLC,1985-12-23,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,fda_original_non_nme_decisions.csv,O-NDA018810,1985-12-23,TYPE 5,STANDARD,YES,YES,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018810,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-067,1985,NDA018972,NDA,CORDARONE,AMIODARONE HYDROCHLORIDE 200MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,WYETH PHARMS,1985-12-24,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,fda_decisions_master.csv,D1046,1985-12-24,(not asserted in master),Priority,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018972,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-068,1985,NDA018998,NDA,VASOTEC,ENALAPRIL MALEATE,BAUSCH,1985-12-24,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,fda_decisions_master.csv,D1048,1985-12-24,(not asserted in master),Priority,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018998,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-069,1985,NDA019044,NDA,INDIUM IN 111 OXYQUINOLINE,INDIUM IN-111 OXYQUINOLINE,GE HEALTHCARE,1985-12-24,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,fda_decisions_master.csv,D1049,1985-12-24,(not asserted in master),Priority,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=019044,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-070,1985,NDA018677,NDA,CESAMET,NABILONE,BAUSCH,1985-12-26,TYPE 1,Type 1 - New Molecular Entity,STANDARD,fda_decisions_master.csv,D1050,1985-12-26,(not asserted in master),Standard,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018677,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
F1985-071,1985,NDA018956,NDA,OMNIPAQUE 140,IOHEXOL,GE HEALTHCARE,1985-12-26,TYPE 1,Type 1 - New Molecular Entity,STANDARD,fda_decisions_master.csv,D1051,1985-12-26,(not asserted in master),Standard,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018956,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=1000"
F1985-072,1985,NDA018708,NDA,DORAL,QUAZEPAM,GALT PHARMS,1985-12-27,TYPE 1,Type 1 - New Molecular Entity,STANDARD,fda_decisions_master.csv,D1054,1985-12-27,(not asserted in master),Standard,YES,NOT_ASSERTED_IN_TRACKING_TABLE,YES,application_number,TRACKED_VERIFIED,,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=018708,"https://api.fda.gov/drug/drugsfda.json?search=submissions.submission_type:""ORIG""%20AND%20submissions.submission_status:""AP""%20AND%20submissions.submission_status_date:[19850101%20TO%2019851231]&limit=1000&skip=0"
