direction,approval_year,brand,generic,applicant,application,approval_date,compilation_review,compilation_accelerated,reconciliation_status,matched_via,master_decision_id,master_flag,openfda_crosscheck,compilation_source
compilation→master,2023,Defencath,taurolidine and heparin,"CorMedix, Inc.",NDA214520,2023-11-15,Priority,No,MATCHED,appl NDA214520,D194,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Elfabrio,pegunigalsidase alfa-iwxj,Chiesi Farmaceutici SpA,BLA761161,2023-05-09,Priority,No,MATCHED,appl BLA761161,D160,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Elrexfio,elranatamab-bcmm,"Pfizer, Inc.",BLA761345,2023-08-14,Priority,Yes,MATCHED,appl BLA761345,D178,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Epkinly,epcoritamab-bysp,"Genmab US, Inc.",BLA761324,2023-05-19,Priority,Yes,MATCHED,appl BLA761324,D163,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Exxua,gepirone,"Fabre-Kramer Pharmaceuticals, Inc.",NDA21164,2023-09-22,Standard,No,MATCHED,appl NDA21164,D183,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Fabhalta,iptacopan,Novartis Pharmaceuticals Corporation,NDA218276,2023-12-05,Priority (used priority review voucher),No,MATCHED,appl NDA218276,D198,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Filspari,sparsentan,"Travere Therapeutics, Inc.",NDA216403,2023-02-17,Priority,Yes,MATCHED,appl NDA216403,D152,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Filsuvez,birch triterpenes,Amryt Pharmaceuticals DAC,NDA215064,2023-12-18,Priority,No,MATCHED,appl NDA215064,D199,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Fruzaqla,fruquintinib,"Takeda Pharmaceuticals USA, Inc.",NDA217564,2023-11-08,Priority,No,MATCHED,appl NDA217564,D192,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Inpefa,sotagliflozin,"Lexicon Pharmaceuticals, Inc.",NDA216203,2023-05-26,Standard,No,MATCHED,appl NDA216203,D167,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Izervay,avacincaptad pegol,"IVERIC Bio, Inc.",NDA217225,2023-08-04,Priority,No,MATCHED,appl NDA217225,D175,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Jaypirca,pirtobrutinib,"Loxo Oncology, Inc.",NDA216059,2023-01-27,Priority,Yes,MATCHED,appl NDA216059,D148,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Jesduvroq,daprodustat,GlaxoSmithKline Intellectual Property (No. 2) Limited England,NDA216951,2023-02-01,Standard,No,MATCHED,appl NDA216951,D150,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Joenja,leniolisib,Pharming Technologies B.V.,NDA217759,2023-03-24,Priority,No,MATCHED,appl NDA217759,D158,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Lamzede,velmanase alfa-tycv,Chiesi Farmaceutici SpA,BLA761278,2023-02-16,Priority,No,MATCHED,appl BLA761278,D151,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Leqembi,lecanemab-irmb,"Eisai, Inc.",BLA761269,2023-01-06,Priority,Yes,MATCHED,appl BLA761269,D146,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Litfulo,ritlecitinib,"Pfizer, Inc.",NDA215830,2023-06-23,Standard,No,MATCHED,appl NDA215830,D169,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Loqtorzi,toripalimab-tpzi,"Coherus BioSciences, Inc.",BLA761240,2023-10-27,Priority,No,MATCHED,appl BLA761240,D191,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Miebo,perfluorohexyloctane,"Bausch and Lomb, Inc.",NDA216675,2023-05-18,Standard,No,MATCHED,appl NDA216675,D162,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Ngenla,somatrogon-ghla,Pfizer Ireland Pharmaceuticals,BLA761184,2023-06-27,Standard,No,MATCHED,appl BLA761184,D171,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Ogsiveo,nirogacestat,"SpringWorks Therapeutics, Inc.",NDA217677,2023-11-27,Priority,No,MATCHED,appl NDA217677,D197,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Ojjaara,momelotinib,"GlaxoSmithKline, LLC",NDA216873,2023-09-15,Standard,No,MATCHED,appl NDA216873,D182,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Omvoh,mirikizumab-mrkz,Eli Lilly and Company,BLA761279,2023-10-26,Standard,No,MATCHED,appl BLA761279,D190,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Orserdu,elacestrant,"Stemline Therapeutics, Inc.",NDA217639,2023-01-27,Priority,No,MATCHED,appl NDA217639,D149,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Paxlovid,nirmatrelvir; ritonavir (co-packaged),"Pfizer, Inc.",NDA217188,2023-05-25,Priority,No,MATCHED,appl NDA217188,D165,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Pombiliti,cipaglucosidase alfa-atga,"Amicus Therapeutics US, LLC",BLA761204,2023-09-28,Standard,No,MATCHED,appl BLA761204,D184,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Posluma,flotufolastat F 18,"Blue Earth Diagnostics, Ltd.",NDA216023,2023-05-25,Standard,No,MATCHED,appl NDA216023,D166,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Qalsody,tofersen,"Biogen, Inc.",NDA215887,2023-04-25,Priority,Yes,MATCHED,appl NDA215887,D159,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Rezzayo,rezafungin,"Cidara Therapeutics, Inc.",NDA217417,2023-03-22,Priority,No,MATCHED,appl NDA217417,D156,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Rivfloza,nedosiran,"Novo Nordisk, Inc.",NDA215842,2023-09-29,Standard,No,MATCHED,appl NDA215842,D185,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Rystiggo,rozanolixizumab-noli,"UCB, Inc.",BLA761286,2023-06-26,Priority,No,MATCHED,appl BLA761286,D170,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Ryzneuta,efbemalenograstim alfa-vuxw,Evive Biotechnology Singapore PTE. Ltd.,BLA761134,2023-11-16,Standard,No,MATCHED,appl BLA761134,D195,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Skyclarys,omaveloxolone,"Reata Pharmaceuticals, Inc.",NDA216718,2023-02-28,Priority,No,MATCHED,appl NDA216718,D153,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Sohonos,palovarotene,"Ipsen Biopharmaceuticals, Inc.",NDA215559,2023-08-16,Priority,No,MATCHED,appl NDA215559,D179,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Talvey,talquetamab-tgvs,"Janssen Biotech, Inc.",BLA761342,2023-08-09,Priority,Yes,MATCHED,appl BLA761342,D177,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Truqap,capivasertib,AstraZeneca Pharmaceuticals LP,NDA218197,2023-11-16,Priority,No,MATCHED,appl NDA218197,D196,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Vanflyta,quizartinib,"Daiichi Sankyo, Inc.",NDA216993,2023-07-20,Priority,No,MATCHED,appl NDA216993,D173,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Velsipity,etrasimod,"Pfizer, Inc.",NDA216956,2023-10-12,Standard,No,MATCHED,appl NDA216956,D186,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Veopoz,pozelimab-bbfg,"Regeneron Pharmaceuticals, Inc.",BLA761339,2023-08-18,Priority,No,MATCHED,appl BLA761339,D180,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Veozah,fezolinetant,"Astellas Pharma US, Inc.",NDA216578,2023-05-12,Priority (used priority review voucher),No,MATCHED,appl NDA216578,D161,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Wainua,eplontersen,"Ionis Pharmaceuticals, Inc.",NDA217388,2023-12-21,Standard,No,MATCHED,appl NDA217388,D200,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Xacduro,sulbactam; durlobactam (co-packaged),"Entasis Therapeutics, Inc.",NDA216974,2023-05-23,Priority,No,MATCHED,appl NDA216974,D164,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Xdemvy,lotilaner,"Tarsus Pharmaceuticals, Inc.",NDA217603,2023-07-24,Standard,No,MATCHED,appl NDA217603,D174,YEAR_TABLE_ROW,DATE_DIFFERS_FROM_DRUGSFDA_1_3D,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Zavzpret,zavegepant,"Pfizer, Inc.",NDA216386,2023-03-09,Standard,No,MATCHED,appl NDA216386,D154,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Zilbrysq,zilucoplan,"UCB, Inc.",NDA216834,2023-10-17,Standard,No,MATCHED,appl NDA216834,D188,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Zurzuvae,zuranolone,"Sage Therapeutics, Inc.",NDA217369,2023-08-04,Priority,No,MATCHED,appl NDA217369,D176,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2023,Zynyz,retifanlimab-dlwr,Incyte Corporation,BLA761334,2023-03-22,Priority,Yes,MATCHED,appl BLA761334,D157,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Alhemo,concizumab-mtci,"Novo Nordisk, Inc.",BLA761315,2024-12-20,Priority,No,MATCHED,appl BLA761315,D042,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Alyftrek,"vanzacaftor, tezacaftor and deutivacaftor","Vertex Pharmaceuticals, Inc.",NDA218730,2024-12-20,Priority (used priority review voucher),No,MATCHED,appl NDA218730,D041,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Anktiva,nogapendekin alfa inbakicept-pmln,"Altor BioScience, LLC",BLA761336,2024-04-22,Standard,No,MATCHED,appl BLA761336,D013,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Aqneursa,levacetylleucine,"IntraBio, Inc.",NDA219132,2024-09-24,Priority,No,MATCHED,appl NDA219132,D025,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Attruby,acoramidis,"BridgeBio Pharma, Inc.",NDA216540,2024-11-22,Standard,No,MATCHED,appl NDA216540,D249,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Bizengri,zenocutuzumab-zbco,Merus N.V.,BLA761352,2024-12-04,Priority,Yes,MATCHED,appl BLA761352,D246,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Cobenfy,xanomeline and trospium chloride,Bristol-Myers Squibb Company,NDA216158,2024-09-26,Standard,No,MATCHED,appl NDA216158,D024,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Crenessity,crinecerfont,"Neurocrine Biosciences, Inc.",NDA218808;NDA218820,2024-12-13,Priority,No,MATCHED,appl NDA218808,D244,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Duvyzat,givinostat,Italfarmaco SpA,NDA217865,2024-03-21,Priority,No,MATCHED,appl NDA217865,D007,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Ebglyss,lebrikizumab-lbkz,Eli Lilly and Company,BLA761306,2024-09-13,Standard,No,MATCHED,appl BLA761306,D027,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Ensacove,ensartinib,"Xcovery Holdings, Inc.",NDA218171,2024-12-18,Standard,No,MATCHED,appl NDA218171,D243,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Exblifep,cefepime and enmetazobactam,Allecra Therapeutics SAS,NDA216165,2024-02-22,Priority,No,MATCHED,appl NDA216165,D002,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Flyrcado,flurpiridaz F 18,"GE Healthcare, Inc.",NDA215168,2024-09-27,Standard,No,MATCHED,appl NDA215168,D039,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Hympavzi,marstacimab-hncq,"Pfizer, Inc.",BLA761369,2024-10-11,Standard,No,MATCHED,appl BLA761369,D037,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Imdelltra,tarlatamab-dlle,"Amgen, Inc.",BLA761344,2024-05-16,Priority,Yes,MATCHED,appl BLA761344,D016,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Iomervu,iomeprol,"Bracco Diagnostics, Inc.",NDA216017;NDA216016,2024-11-27,Standard,No,MATCHED,appl NDA216017,D247,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Iqirvo,elafibranor,"Ipsen Biopharmaceuticals, Inc.",NDA218860,2024-06-10,Priority,Yes,MATCHED,appl NDA218860,D018,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Itovebi,inavolisib,"Genentech, Inc.",NDA219249,2024-10-10,Priority,No,MATCHED,appl NDA219249,D038,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Kisunla,donanemab-azbt,Eli Lilly and Company,BLA761248,2024-07-02,Priority,No,MATCHED,appl BLA761248,D022,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Lazcluze,lazertinib,"Janssen Biotech, Inc.",NDA219008,2024-08-19,Priority,No,MATCHED,appl NDA219008,D028,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Leqselvi,deuruxolitinib,"Sun Pharmaceutical Industries, Inc.",NDA217900,2024-07-25,Standard,No,MATCHED,appl NDA217900,D023,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Letybo,letibotulinumtoxinA-wlbg,"Hugel, Inc.",BLA761225,2024-02-29,Standard,No,MATCHED,appl BLA761225,D003,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Livdelzi,seladelpar,"CymaBay Therapeutics, Inc.",NDA217899,2024-08-14,Priority,Yes,MATCHED,appl NDA217899,D030,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Lumisight,pegulicianine,"Lumicell, Inc.",NDA214511,2024-04-17,Priority,No,MATCHED,appl NDA214511,D012,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Miplyffa,arimoclomol,Zevra Denmark A/S,NDA214927,2024-09-20,Priority,No,MATCHED,appl NDA214927,D026,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Nemluvio,nemolizumab-ilto,"Galderma Laboratories, LP",BLA761390,2024-08-12,Priority,No,MATCHED,appl BLA761390,D031,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Niktimvo,axatilimab-csfr,Incyte Corporation,BLA761411,2024-08-14,Priority,No,MATCHED,appl BLA761411,D029,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Ohtuvayre,ensifentrine,"Verona Pharma, Inc.",NDA217389,2024-06-26,Standard,No,MATCHED,appl NDA217389,D020,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Ojemda,tovorafenib,"Day One Biopharmaceuticals, Inc.",NDA217700;NDA218033,2024-04-23,Priority,Yes,MATCHED,appl NDA217700,D014,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Orlynvah,sulopenem etzadroxil and probenecid,Iterum Therapeutics U.S. Ltd.,NDA213972,2024-10-25,Priority,No,MATCHED,appl NDA213972,D036,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Piasky,crovalimab-akkz,"Genentech, Inc.",BLA761388,2024-06-20,Standard,No,MATCHED,appl BLA761388,D021,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Rapiblyk,landiolol,AOP Orphan Pharmaceuticals GmbH,NDA217202,2024-11-22,Standard,No,MATCHED,appl NDA217202,D248,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Revuforj,revumenib,"Syndax Pharmaceuticals, Inc.",NDA218944,2024-11-15,Priority,No,MATCHED,appl NDA218944,D035,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Rezdiffra,resmetirom,"Madrigal Pharmaceuticals, Inc.",NDA217785,2024-03-14,Priority,Yes,MATCHED,appl NDA217785,D005,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Rytelo,imetelstat,Geron Corporation,NDA217779,2024-06-06,Standard,No,MATCHED,appl NDA217779,D017,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Sofdra,sofpironium,"Botanix SB, Inc.",NDA217347,2024-06-18,Standard,No,MATCHED,appl NDA217347,D019,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Tevimbra,tislelizumab-jsgr,"BeiGene U.S.A., Inc.",BLA761232,2024-03-13,Standard,No,MATCHED,appl BLA761232,D004,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Tryngolza,olezarsen,"Ionis Pharmaceuticals, Inc.",NDA218614,2024-12-19,Priority,No,MATCHED,appl NDA218614,D040,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Tryvio,aprocitentan,Idorsia Pharmaceuticals Ltd.,NDA217686,2024-03-19,Standard,No,MATCHED,appl NDA217686,D006,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Unloxcyt,cosibelimab-ipdl,"Checkpoint Therapeutics, Inc.",BLA761297,2024-12-13,Standard,No,MATCHED,appl BLA761297,D245,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Vafseo,vadadustat,"Akebia Therapeutics, Inc.",NDA215192,2024-03-27,Standard,No,MATCHED,appl NDA215192,D010,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Voranigo,vorasidenib,"Servier Pharmaceuticals, LLC",NDA218784,2024-08-06,Priority,No,MATCHED,appl NDA218784,D033,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Voydeya,danicopan,"Alexion Pharmaceuticals, Inc.",NDA218037,2024-03-29,Standard,No,MATCHED,appl NDA218037,D009,YEAR_TABLE_ROW,MATCH_DATE_ONLY,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Vyloy,zolbetuximab-clzb,"Astellas Pharma US, Inc.",BLA761365,2024-10-18,Priority,No,MATCHED,appl BLA761365,D250,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Winrevair,sotatercept-csrk,"Merck Sharp and Dohme, LLC",BLA761363,2024-03-26,Priority,No,MATCHED,appl BLA761363,D008,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
compilation→master,2024,Xolremdi,mavorixafor,"X4 Pharmaceuticals, Inc.",NDA218709,2024-04-26,Priority,No,MATCHED,appl NDA218709,D015,YEAR_TABLE_ROW,MATCH,https://www.fda.gov/media/177921/download?attachment
