company_name,ticker,exchange,us_investable_class,total_drugs_in_profile,approved_drugs,phase3_programs,phase2_programs,phase1_programs,preclinical_programs,paused_or_hold,advanced_to_next_phase,clinical_progression_rate_pct,fda_approval_rate_pct,total_fda_decisions_tracked,novel_nme_approvals,original_non_nme_approvals,label_expansions,crl_rejections,composite_score_0_100,success_grade,success_rate_pct,source_url_1,source_url_2,verification_status,notes
US WorldMeds (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
R&D Laboratories Inc (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Rhone-Poulenc Rorer (Aventis lineage),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Dey Laboratories (Nattermann/Merck KGaA lineage, private)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"INO Therapeutics (Ikaria lineage, private; Mallinckrodt 2017)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Hoechst Marion Roussel (Hoechst AG; Aventis Dec-1999; Sanofi 2004),,,,2,2,,,,,,,,,2,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"ONY Inc. (private, Amherst NY)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
DuPont Pharmaceuticals (DuPont Merck JV until mid-1998; acquired by BMS 2001),,,,5,5,,,,,,,,,5,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 5 FDA decisions tracked, 5 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Anthra Pharmaceuticals (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Merrell / Marion Merrell Dow (Hoechst Marion Roussel 1995; Aventis; Sanofi),,,,2,2,,,,,,,,,2,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Unimed Pharmaceuticals (Solvay 1999 lineage),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Mallinckrodt Inc. (imaging/nuclear unit; Tyco Jun-2000),,,,5,5,,,,,,,,,5,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 5 FDA decisions tracked, 5 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Syntex Corp. (acquired by Roche 1994, delisted)",,,,8,8,,,,,,,,,8,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 8 FDA decisions tracked, 8 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Genentech Inc. (Roche 60% from Feb-1990; Roche full buyout Mar-2009),,,,4,4,,,,,,,,,4,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 4 FDA decisions tracked, 4 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Ascot Hospital Pharmaceuticals (private),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Amersham International plc (Medi-Physics unit; GE Healthcare Apr-2004),,,,3,3,,,,,,,,,3,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Sterling Drug / Sterling-Winthrop (Sanofi 1994 lineage; Eastman Kodak until then),,,,3,3,,,,,,,,,3,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"Sigma-Tau (private, Italy)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Stuart Pharmaceuticals (ICI Americas; Zeneca 1993; AstraZeneca 1999),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Viratek Inc. (private JV; Valeant lineage),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Ciba-Geigy Ltd. (Basel; Novartis from Mar-1996),,,,7,7,,,,,,,,,7,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 7 FDA decisions tracked, 7 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
KabiVitrum AB (Sweden; Pharmacia lineage 1990),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Miles Inc. (Bayer AG US arm; renamed Bayer Corp. 1995),,,,4,4,,,,,,,,,4,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 4 FDA decisions tracked, 4 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Rorer Group (Rhone-Poulenc Rorer 1990; Aventis 1999; Sanofi),,,,3,3,,,,,,,,,3,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Kendall McGaw,,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Reid-Rowell,,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Medi-Physics Inc. (Amersham International plc unit; GE Healthcare 2004),,,,3,3,,,,,,,,,3,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Gipharmex,,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Mission Pharmacal,,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Sandoz (merged into Novartis 1996),,,,6,6,,,,,,,,,6,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 6 FDA decisions tracked, 6 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
"ASTA Pharma (Degussa AG unit, Germany)",,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
U.S. Department of the Army / Walter Reed Army Institute of Research (co-developed with Hoffmann-La Roche),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Somerset Pharmaceuticals (Lemmon/Mylan lineage; Solvay US 1998),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
ICI / Stuart Pharmaceuticals (Zeneca 1993; AstraZeneca 1999),,,,2,2,,,,,,,,,2,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 2 FDA decisions tracked, 2 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Interferon Sciences Inc. (private-equity lineage; Alferon),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Medco Inc. (Adenocard developer; licensed to Fujisawa),,,,1,1,,,,,,,,,1,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 1 FDA decisions tracked, 1 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
Knoll Pharmaceuticals (BASF AG unit; Abbott Mar-2001),,,,3,3,,,,,,,,,3,,,,,,,,,,"Verified - derived from committed FDA decision tables, no estimation","Detailed scorecard: 3 FDA decisions tracked, 3 approvals. Pipeline: N/A total, N/A approved, 0 Phase3, 0 paused/hold, 0 advanced. Success rate N/A%. Derived from data/fda_decisions_master.csv, pipeline_tracker.csv, company_clinical_trial_scorecard.csv - blank beats guessed where pipeline not deep-dived."
