row_id,year,application_number,application_kind,decision_date,submission_class_code,submission_class_code_description,review_priority,nme_comparable,classification_group,sponsor_name_drugsatfda_holder,full_db_holder_match,first_product_brand,first_product_ingredients,first_product_form_route,n_products,first_product_marketing_status,ingredient_first_appearance,ingredient_screen,tracked_in,live_probe_status,drugsatfda_url,openfda_url,verification_status,notes
PRE1965AUDIT-1964-22,1964,NDA012697,NDA,1964-07-24,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),VALEANT PHARM INTL,MATCH,TRISORALEN,TRIOXSALEN 5MG,TABLET; ORAL,1,Discontinued,first-in-payloads (1939-1964 universe),"first appearance in the 1939-1964 payload universe (Drugs@FDA coverage before 1965 is incomplete: re-approval screen, not proof of first marketing)",PRE1965-1964-22 (data/pre1965_fda_decisions.csv),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=012697,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA012697%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-23,1964,NDA014738,NDA,1964-07-30,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,B BRAUN,MATCH,MANNITOL 20%,MANNITOL 20GM/100ML,INJECTABLE; INJECTION,1,Discontinued,1964-06-08 on NDA013684,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=014738,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014738%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-24,1964,NDA013174,NDA,1964-08-10,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),ADVANZ PHARMA,MATCH,DYRENIUM,TRIAMTERENE 100MG,CAPSULE; ORAL,2,Prescription,first-in-payloads (1939-1964 universe),"first appearance in the 1939-1964 payload universe (Drugs@FDA coverage before 1965 is incomplete: re-approval screen, not proof of first marketing)",PRE1965-1964-24 (data/pre1965_fda_decisions.csv),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=013174,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013174%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-25,1964,NDA050339,NDA,1964-09-04,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),PHARMACIA AND UPJOHN,MATCH,ALBAMYCIN,NOVOBIOCIN SODIUM EQ 250MG BASE,CAPSULE; ORAL,1,Discontinued,first-in-payloads (1939-1964 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050339,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050339%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-26,1964,NDA050286,NDA,1964-09-08,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),PFIZER,MATCH,TERRAMYCIN,OXYTETRACYCLINE HYDROCHLORIDE EQ 250MG BASE,CAPSULE; ORAL,2,Discontinued,first-in-payloads (1939-1964 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050286,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050286%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-27,1964,NDA050261,NDA,1964-09-22,,,,FALSE,NOT PUBLISHED (blank class),COREPHARMA,MATCH,DECLOMYCIN,DEMECLOCYCLINE HYDROCHLORIDE 75MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,TABLET; ORAL,3,Discontinued,1960-01-14 on NDA050262,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050261,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050261%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-28,1964,NDA050237,NDA,1964-10-19,,,,FALSE,NOT PUBLISHED (blank class),BAYER PHARMS,MATCH,NEO-CORT-DOME,HYDROCORTISONE 1%; NEOMYCIN SULFATE EQ 3.5MG BASE/GM,CREAM; TOPICAL,2,Discontinued,1952-08-05 on NDA008506,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050237,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050237%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-29,1964,NDA014684,NDA,1964-11-06,TYPE 1,Type 1 - New Molecular Entity,STANDARD,TRUE,NME (Type 1),LILLY,MATCH,AVENTYL HYDROCHLORIDE,NORTRIPTYLINE HYDROCHLORIDE EQ 25MG BASE,CAPSULE; ORAL,2,Discontinued,first-in-payloads (1939-1964 universe),"first appearance in the 1939-1964 payload universe (Drugs@FDA coverage before 1965 is incomplete: re-approval screen, not proof of first marketing)",PRE1965-1964-29 (data/pre1965_fda_decisions.csv),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=014684,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014684%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-30,1964,NDA014685,NDA,1964-11-06,TYPE 3,Type 3 - New Dosage Form,STANDARD,FALSE,Type 3 - New Dosage Form,RANBAXY,MATCH,AVENTYL,NORTRIPTYLINE HYDROCHLORIDE EQ 10MG BASE/5ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,SOLUTION; ORAL,1,Discontinued,1964-11-06 on NDA014684,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=014685,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014685%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-31,1964,NDA014399,NDA,1964-11-20,TYPE 2,Type 2 - New Active Ingredient,STANDARD,FALSE,Type 2 - New Active Ingredient,VALIDUS PHARMS,MATCH,NORPRAMIN,DESIPRAMINE HYDROCHLORIDE 10MG,TABLET; ORAL,6,Discontinued,first-in-payloads (1939-1964 universe),non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=014399,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014399%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-32,1964,NDA014694,NDA,1964-12-04,TYPE 2,Type 2 - New Active Ingredient,STANDARD,FALSE,Type 2 - New Active Ingredient,ASPEN GLOBAL INC,MATCH,HEXADROL,DEXAMETHASONE SODIUM PHOSPHATE EQ 20MG PHOSPHATE/ML,INJECTABLE; INJECTION,3,Discontinued,1959-08-26 on NDA011983,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=014694,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA014694%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-33,1964,NDA050682,NDA,1964-12-10,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),RECORDATI RARE,MATCH,COSMEGEN,DACTINOMYCIN 0.5MG/VIAL **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,INJECTABLE; INJECTION,1,Discontinued,first-in-payloads (1939-1964 universe),"first appearance in the 1939-1964 payload universe (Drugs@FDA coverage before 1965 is incomplete: re-approval screen, not proof of first marketing)",PRE1965-1964-33 (data/pre1965_fda_decisions.csv),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050682,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050682%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-34,1964,NDA015417,NDA,1964-12-12,TYPE 5,Type 5 - New Formulation or New Manufacturer,STANDARD,FALSE,Type 5 - New Formulation or New Manufacturer,WEST WARD,MATCH,MEPROBAMATE,MEPROBAMATE 200MG,TABLET; ORAL,2,Discontinued,1955-04-28 on NDA009698,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=015417,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA015417%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-35,1964,NDA050169,NDA,1964-12-18,UNKNOWN,,UNKNOWN,FALSE,NOT PUBLISHED (blank class),MONARCH PHARMS,MATCH,CORTISPORIN,"HYDROCORTISONE 1%; NEOMYCIN SULFATE EQ 3.5MG BASE/ML; POLYMYXIN B SULFATE 10,000 UNITS/ML",SUSPENSION/DROPS; OPHTHALMIC,1,Discontinued,1952-08-05 on NDA008506,non-NME row: earlier appearances permitted by construction; see ingredient_first_appearance,none (not a Type 1/1-4 original approval),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=050169,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA050169%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
PRE1965AUDIT-1964-36,1964,NDA013378,NDA,1964-12-23,TYPE 1,Type 1 - New Molecular Entity,PRIORITY,TRUE,NME (Type 1),LILLY,MATCH,DYMELOR,ACETOHEXAMIDE 500MG,TABLET; ORAL,2,Discontinued,first-in-payloads (1939-1964 universe),"first appearance in the 1939-1964 payload universe (Drugs@FDA coverage before 1965 is incomplete: re-approval screen, not proof of first marketing)",PRE1965-1964-36 (data/pre1965_fda_decisions.csv),MATCH,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&varApplNo=013378,https://api.fda.gov/drug/drugsfda.json?search=application_number:%22NDA013378%22,Verified (live probe match),"Row of the complete 1939-1964 original-application audit (v26 (2026-09-21)): every ORIG/AP row of the committed SHA-verified openFDA payload; facts verbatim from the payload; application type and holder cross-checked against the full official Drugs@FDA database (Applications_all_types.txt, 29,336 applications); no ticker, indication or applicant lineage asserted."
